station_id,station_name,coordinates,capacity,latitude,longitude,distance_km,area_group
10115,Granges aux Belles,"[48.8761373390584, 2.3680844979417]",27,48.8761373390584,2.3680844979417,2.4636422415865082,Central (<=5 km)
24102,Versailles,"[48.818290758107, 2.1655421457014]",1,48.818290758107,2.1655421457014,14.309890226182105,Peripheral (>5 km)
12128,Pyramide - Ecole du Breuil,"[48.82237977153955, 2.4586871266365056]",34,48.82237977153955,2.4586871266365056,8.672612099036902,Peripheral (>5 km)
18207,Coysevox - Lamarck,"[48.891072411961, 2.3293416172542]",0,48.891072411961,2.3293416172542,4.1818463676380775,Central (<=5 km)
8028,Arsène Houssaye - Champs-Elysées,"[48.873409276267, 2.2977904602885]",0,48.873409276267,2.2977904602885,4.396991325010937,Central (<=5 km)
16136,Théophile Gautier - François Millet,"[48.85034821320644, 2.273029983043671]",30,48.85034821320644,2.273029983043671,5.834024182222994,Peripheral (>5 km)
19022,Marché Secrétan,"[48.88125496379482, 2.373463287949562]",26,48.88125496379482,2.373463287949562,3.151927066709354,Central (<=5 km)
21034,Place Daydé - Ile Seguin,"[48.822959442715, 2.2362314489433]",31,48.822959442715,2.2362314489433,9.274913141807875,Peripheral (>5 km)
21104,Madame de Sanzillon - Mozart,"[48.90379820774301, 2.3187401890754704]",22,48.90379820774301,2.3187401890754704,5.790536741131765,Peripheral (>5 km)
51004,Général Delambre - Prebuard,"[48.93870344444, 2.2234171606307]",29,48.93870344444,2.2234171606307,13.113803929788677,Peripheral (>5 km)
12009,Charenton - Diderot,"[48.846171461187, 2.3793068155646]",18,48.846171461187,2.3793068155646,2.297464197534409,Central (<=5 km)
19008,Flandre - Alphonse Karr,"[48.89465, 2.381868]",26,48.89465,2.381868,4.754855233818324,Central (<=5 km)
12027,Montgallet - Charenton,"[48.842647778701, 2.3861649278137]",16,48.842647778701,2.3861649278137,2.9297189701931283,Central (<=5 km)
32010,Place aux Étoiles,"[48.91835629408464, 2.3523425683379173]",40,48.91835629408464,2.3523425683379173,6.866994502170084,Peripheral (>5 km)
7009,Assemblée Nationale,"[48.861411014652, 2.3201214185208]",76,48.861411014652,2.3201214185208,2.4069656866448073,Central (<=5 km)
17017,Gare de Pont-Cardinet,"[48.88713901475306, 2.314494143994255]",34,48.88713901475306,2.314494143994255,4.374518058926941,Central (<=5 km)
19109,Tanger - Place du Maroc,"[48.8862524447104, 2.3689296841621403]",19,48.8862524447104,2.3689296841621403,3.5169159386153535,Central (<=5 km)
8051,Batignolles - Rome,"[48.881823370567, 2.3202589899302]",15,48.881823370567,2.3202589899302,3.650252233201367,Central (<=5 km)
16029,Maison de Radio - France,"[48.85132886434057, 2.277785539627075]",47,48.85132886434057,2.277785539627075,5.475924965221688,Peripheral (>5 km)
1117,Pont Neuf - Rivoli,"[48.860089892617, 2.344057559967]",27,48.860089892617,2.344057559967,0.7109335188191015,Central (<=5 km)
13103,Hôpital Pitié Salpêtrière,"[48.8377016, 2.3604946]",50,48.8377016,2.3604946,2.187303289324589,Central (<=5 km)
15059,Parc André Citroën,"[48.840639944297, 2.2780618071556]",65,48.840639944297,2.2780618071556,5.707739125078225,Peripheral (>5 km)
13041,Porte d'Ivry,"[48.821768747596, 2.3688706755638]",50,48.821768747596,2.3688706755638,4.0606792947135055,Central (<=5 km)
21311,Parvis Corentin Celton,"[48.827472525227, 2.2784319519997]",55,48.827472525227,2.2784319519997,6.295502238434684,Peripheral (>5 km)
11003,Keller - La Roquette,"[48.8555508, 2.3752778]",34,48.8555508,2.3752778,1.692421032324467,Central (<=5 km)
11019,Charonne - Philippe-Auguste,"[48.855603162026, 2.39054639062]",32,48.855603162026,2.39054639062,2.807647959591645,Central (<=5 km)
15063,Convention - Saint-Charles,"[48.843156111116, 2.2831090539694]",23,48.843156111116,2.2831090539694,5.271779465051163,Peripheral (>5 km)
31018,Gambetta - Michelet,"[48.85273792380526, 2.429966032505036]",33,48.85273792380526,2.429966032505036,5.705784829763036,Peripheral (>5 km)
33005,République - Henri Barbusse,"[48.90661553626751, 2.389432489871979]",32,48.90661553626751,2.389432489871979,6.192125187378128,Peripheral (>5 km)
14007,Ferrus - Saint-Jacques,"[48.8313878, 2.3408563]",34,48.8313878,2.3408563,2.9237870603223457,Central (<=5 km)
9013,Mairie du 9ème,"[48.873267137583, 2.3407534480528]",24,48.873267137583,2.3407534480528,2.0336629037649234,Central (<=5 km)
13020,Paul Klee - Place Augusta Holmes,"[48.838946417408025, 2.3704235663952966]",43,48.838946417408025,2.3704235663952966,2.3730744191537623,Central (<=5 km)
19124,Alexander Fleming - Belvédère,"[48.88179064200294, 2.4030599377642674]",31,48.88179064200294,2.4030599377642674,4.656642438703764,Central (<=5 km)
14113,Santé - Arago,"[48.83507657562064, 2.3415737262044938]",38,48.83507657562064,2.3415737262044938,2.516447232860921,Central (<=5 km)
13117,Stade Georges Carpentier,"[48.820482438381, 2.3668321967125]",40,48.820482438381,2.3668321967125,4.156412166982964,Central (<=5 km)
10017,Gare de l'Est - Fidélité,"[48.874575, 2.356796]",15,48.874575,2.356796,2.0268045255503915,Central (<=5 km)
10110,Louis Blanc - Jemmapes,"[48.879330755297, 2.3684485629201]",31,48.879330755297,2.3684485629201,2.793020584254802,Central (<=5 km)
44002,Paul Vaillant-Couturier - Gare RER,"[48.80108159069614, 2.402097210288048]",26,48.80108159069614,2.402097210288048,7.172956672759845,Peripheral (>5 km)
4001,Arcole - Notre-Dame,"[48.853883541328, 2.3493797332048]",14,48.853883541328,2.3493797332048,0.36580464672419727,Central (<=5 km)
5014,Jean Calvin - Tournefort,"[48.84158856925782, 2.348489575088024]",28,48.84158856925782,2.348489575088024,1.6911303846433317,Central (<=5 km)
14131,Jourdan - Monticelli,"[48.822032, 2.329095]",30,48.822032,2.329095,4.199286510828124,Central (<=5 km)
12155,Rottembourg - Général Michel Bizot,"[48.83787825992554, 2.4044052511453633]",43,48.83787825992554,2.4044052511453633,4.350472952928561,Central (<=5 km)
10021,Marché Saint-Quentin,"[48.877356057652, 2.3545114456374]",15,48.877356057652,2.3545114456374,2.314152688395484,Central (<=5 km)
51001,Gare d'Argenteuil,"[48.947022436806705, 2.256898172199726]",40,48.947022436806705,2.256898172199726,12.231863005284918,Peripheral (>5 km)
14032,Mairie du 14ème,"[48.83254578123, 2.3254923149943]",32,48.83254578123,2.3254923149943,3.312669098581689,Central (<=5 km)
5007,Ecoles - Carmes,"[48.848904447989, 2.3473486304283]",36,48.848904447989,2.3473486304283,0.9264049580117871,Central (<=5 km)
13005,Cordelières - Arago,"[48.83548071896613, 2.348572461702221]",60,48.83548071896613,2.348572461702221,2.363311777278524,Central (<=5 km)
13209,Italie - Vistule,"[48.823439332972, 2.3582062304047]",24,48.823439332972,2.3582062304047,3.7134056475279773,Central (<=5 km)
3009,Temple - Haudriettes,"[48.861636880212, 2.3566960206458]",19,48.861636880212,2.3566960206458,0.6495141449681927,Central (<=5 km)
21706,Jean Bleuzen - Square du 11 Novembre,"[48.8232579, 2.2965213]",49,48.8232579,2.2965213,5.5090412380534675,Peripheral (>5 km)
42026,Barbès - Monique Maunoury,"[48.81552718820216, 2.3687169334905405]",40,48.81552718820216,2.3687169334905405,4.724371113321381,Central (<=5 km)
10041,Gare du Nord - La Chapelle,"[48.884178287286, 2.3561057075858]",18,48.884178287286,2.3561057075858,3.0798422960272553,Central (<=5 km)
1017,Saint-Honoré - 29 juillet,"[48.86557114282421, 2.330567417577153]",20,48.86557114282421,2.330567417577153,1.8706718866396956,Central (<=5 km)
42028,Verdun - Carnot,"[48.808439376064946, 2.373795211315155]",28,48.808439376064946,2.373795211315155,5.5836250644847,Peripheral (>5 km)
44008,Youri Gagarine - Commune de Paris,"[48.782427463041, 2.3939734697342]",33,48.782427463041,2.3939734697342,8.796419604606248,Peripheral (>5 km)
14027,Gergovie - Alésia,"[48.83088717455243, 2.318882101207347]",54,48.83088717455243,2.318882101207347,3.757570601932716,Central (<=5 km)
13006,Duméril - Jeanne d'Arc,"[48.838151608087, 2.3571084495564]",40,48.838151608087,2.3571084495564,2.0825733387115535,Central (<=5 km)
25004,Marcel Pourtout - Édouard Manet,"[48.87555620763429, 2.1655967831611638]",24,48.87555620763429,2.1655967831611638,13.811142493620258,Peripheral (>5 km)
19003,Quai de la Seine,"[48.884492238408, 2.3703941702843]",24,48.884492238408,2.3703941702843,3.3749018674344198,Central (<=5 km)
5105,Geoffroy-Saint-Hilaire - Saint-Marcel,"[48.83907826424974, 2.356877340669728]",17,48.83907826424974,2.356877340669728,1.978161046549064,Central (<=5 km)
21511,Marcel Monge - Marcel Dassault,"[48.86096384533371, 2.2246733296048142]",46,48.86096384533371,2.2246733296048142,9.342084638785053,Peripheral (>5 km)
18023,Ordener - Poissonniers,"[48.891213890844654, 2.351288666219873]",35,48.891213890844654,2.351288666219873,3.849466094526875,Central (<=5 km)
47002,Les Juilliottes,"[48.804356733455, 2.4434815704655]",21,48.804356733455,2.4434815704655,8.853885161684552,Peripheral (>5 km)
18134,Ney - Porte de Clignancourt,"[48.8978867, 2.3458001]",25,48.8978867,2.3458001,4.614666760116518,Central (<=5 km)
18044,Clichy - Douai,"[48.883687771522, 2.328063700029]",32,48.883687771522,2.328063700029,3.491232620358002,Central (<=5 km)
21213,Vanne - Général de Gaulle,"[48.815007, 2.328318]",25,48.815007,2.328318,4.944215986526147,Central (<=5 km)
35001,Jean Jaurès - Ouvrières Pivéreuses,"[48.910423437526, 2.3995766043663]",22,48.910423437526,2.3995766043663,6.915183469862546,Peripheral (>5 km)
7025,Octave Gréard - Tour Eiffel,"[48.856502977696, 2.2931787543289]",33,48.856502977696,2.2931787543289,4.318026155050556,Central (<=5 km)
7111,Ecole Militaire - Place Joffre,"[48.852060203583, 2.3017993569374]",26,48.852060203583,2.3017993569374,3.7218826578272464,Central (<=5 km)
8039,Colisée - Champs-Elysées,"[48.870475399387, 2.3076190799475]",24,48.870475399387,2.3076190799475,3.607662031460004,Central (<=5 km)
23011,Bineau - Louise Michel,"[48.88666162207, 2.2843274474144]",26,48.88666162207,2.2843274474144,5.984625314071154,Peripheral (>5 km)
4104,Sebastopol - Rambuteau,"[48.86181809267, 2.3501381278038]",16,48.86181809267,2.3501381278038,0.5995114824267049,Central (<=5 km)
19203,Pailleron - Bouret,"[48.880516995482, 2.3763902374411]",27,48.880516995482,2.3763902374411,3.1942500310929445,Central (<=5 km)
30001,Hôtel de Ville - Adrienne Bolland,"[48.905280057722, 2.4455443018674]",33,48.905280057722,2.4455443018674,8.711568596269988,Peripheral (>5 km)
12615,Welovegreen,"[48.839430691733, 2.4353492284656]",610,48.839430691733,2.4353492284656,6.376757794123946,Peripheral (>5 km)
14111,Cassini - Denfert-Rochereau,"[48.837525839067, 2.3360354080796]",25,48.837525839067,2.3360354080796,2.4284804068467567,Central (<=5 km)
17026,Jouffroy d'Abbans - Wagram,"[48.881973298352, 2.301132157445]",40,48.881973298352,2.301132157445,4.6810073698741075,Central (<=5 km)
5022,Boulangers - Cardinal Lemoine,"[48.8462904, 2.3521495]",20,48.8462904,2.3521495,1.1463811704984397,Central (<=5 km)
46002,Rouget de Lisle,"[48.764615483395254, 2.4071189761161804]",35,48.764615483395254,2.4071189761161804,10.990421553492268,Peripheral (>5 km)
33017,Anatole France - President Roosevelt,"[48.9155156, 2.3814103]",29,48.9155156,2.3814103,6.890475330021165,Peripheral (>5 km)
42706,Roger Salengro - Fontainebleau,"[48.814548697325, 2.3611663654447]",25,48.814548697325,2.3611663654447,4.721719448778616,Central (<=5 km)
14008,Mouton Duvernet - Général Leclerc,"[48.831632518293, 2.3293121159077]",28,48.831632518293,2.3293121159077,3.242359730704436,Central (<=5 km)
5124,Erasme - Ulm,"[48.84264375274712, 2.3445946723222733]",24,48.84264375274712,2.3445946723222733,1.6486228398279992,Central (<=5 km)
20131,Repos - Cimetière du Père Lachaise,"[48.859358523593, 2.3896131366845]",33,48.859358523593,2.3896131366845,2.7542122890562863,Central (<=5 km)
44003,Gabriel Péri - Danielle Casanova,"[48.790114, 2.4025777]",20,48.790114,2.4025777,8.261783679114671,Peripheral (>5 km)
31003,Paris - Emile Zola,"[48.854898095789295, 2.4186685681343083]",30,48.854898095789295,2.4186685681343083,4.866619862055037,Central (<=5 km)
19024,Botzaris - Parc des Buttes Chaumont,"[48.877951, 2.381464]",20,48.877951,2.381464,3.19659498298456,Central (<=5 km)
14136,Auguste Cain - Jean Moulin,"[48.82577028927573, 2.3210415244102482]",40,48.82577028927573,2.3210415244102482,4.117222529027947,Central (<=5 km)
9021,Saint Georges - d'Aumale,"[48.87778639599673, 2.337429821491241]",23,48.87778639599673,2.337429821491241,2.591730467806491,Central (<=5 km)
23009,Anatole France - Louise Michel,"[48.88873214926474, 2.2881576418876652]",50,48.88873214926474,2.2881576418876652,5.891035063770113,Peripheral (>5 km)
18020,Francoeur - Marcadet,"[48.89104123261663, 2.340014585442034]",20,48.89104123261663,2.340014585442034,3.9320137066883367,Central (<=5 km)
20040,Parc de Belleville - Julien Lacroix,"[48.8703459, 2.3842214]",26,48.8703459,2.3842214,2.7969516968660244,Central (<=5 km)
20118,Orteaux - Mouraud,"[48.85558642847872, 2.408762907764669]",24,48.85558642847872,2.408762907764669,4.139732269327826,Central (<=5 km)
31025,Paul Signac - Aristide Briand,"[48.869502621564, 2.450226098299]",35,48.869502621564,2.450226098299,7.312807302270649,Peripheral (>5 km)
16112,Chernoviz - Raynouard,"[48.8569864146289, 2.282173218142987]",37,48.8569864146289,2.282173218142987,5.1233365132462865,Peripheral (>5 km)
42703,Fontainebleau - Edmond Michelet,"[48.80956436844049, 2.3626908659935]",45,48.80956436844049,2.3626908659935,5.286191865542529,Peripheral (>5 km)
15003,Gare Montparnasse - Vaugirard,"[48.8418071798797, 2.31951002690117]",66,48.8418071798797,2.31951002690117,2.9029506796190727,Central (<=5 km)
31704,Jeanne Hornet - Girardot,"[48.873802681432146, 2.427820265293122]",29,48.873802681432146,2.427820265293122,5.8528533422573386,Peripheral (>5 km)
13114,Nationale - Marcel Duchamp,"[48.82463749337136, 2.3678014799952507]",23,48.82463749337136,2.3678014799952507,3.732967654386683,Central (<=5 km)
7026,Place de Finlande,"[48.862408335967, 2.3113624379039]",25,48.862408335967,2.3113624379039,3.05652794297524,Central (<=5 km)
13019,Fernand Braudel - Vincent Auriol,"[48.83637852318147, 2.3723404482007027]",36,48.83637852318147,2.3723404482007027,2.6884731617413693,Central (<=5 km)
12120,Lac Daumesnil - Saint-Maurice,"[48.82774555743318, 2.4183654785156246]",50,48.82774555743318,2.4183654785156246,5.808612034034498,Peripheral (>5 km)
20117,Saint-Fargeau - Mortier,"[48.87266656122256, 2.407912909984589]",31,48.87266656122256,2.407912909984589,4.449702443832377,Central (<=5 km)
21316,Cimetière d'Issy-les-Moulineaux,"[48.817699773925, 2.2609312087297]",24,48.817699773925,2.2609312087297,7.9580322798151135,Peripheral (>5 km)
4003,Quai aux Fleurs - Pont Saint-Louis,"[48.852915956209, 2.3521957173944]",21,48.852915956209,2.3521957173944,0.4096470989233573,Central (<=5 km)
12043,Daumesnil - Hébrard,"[48.8429, 2.38474]",40,48.8429,2.38474,2.8265930077479897,Central (<=5 km)
35007,Benjamin Delessert - Jean Lolive,"[48.89392043619345, 2.417981922626496]",21,48.89392043619345,2.417981922626496,6.353365284022321,Peripheral (>5 km)
44005,Place Saint-Just,"[48.790379518724265, 2.3895226791501045]",22,48.790379518724265,2.3895226791501045,7.8539846940035325,Peripheral (>5 km)
17119,Toqueville - Cardinet,"[48.88490187110713, 2.3109393194317818]",33,48.88490187110713,2.3109393194317818,4.360138303636455,Central (<=5 km)
46003,Conservatoire de Musique,"[48.770935866676, 2.4034014344215]",25,48.770935866676,2.4034014344215,10.236669739310614,Peripheral (>5 km)
18030,Joseph Dijon - Ornano,"[48.89374453351521, 2.3476678133010864]",37,48.89374453351521,2.3476678133010864,4.143561781684106,Central (<=5 km)
15127,Place Charles Michels,"[48.846401, 2.28502]",37,48.846401,2.28502,5.044535867727559,Peripheral (>5 km)
3010,Beaubourg - Michel-le-Comte,"[48.862534941806, 2.3543103039265]",17,48.862534941806,2.3543103039265,0.6777523954782522,Central (<=5 km)
9009,Square Montholon,"[48.876620377545024, 2.3457641154527664]",21,48.876620377545024,2.3457641154527664,2.275394439918199,Central (<=5 km)
20001,Place de la Nation - Charonne,"[48.848364667777, 2.3997623859813]",36,48.848364667777,2.3997623859813,3.598428877071768,Central (<=5 km)
22306,Place du 17 Octobre,"[48.91962690034779, 2.2978286134199792]",20,48.91962690034779,2.2978286134199792,8.057234209802694,Peripheral (>5 km)
22506,Gare des Vallées,"[48.913179, 2.257726]",20,48.913179,2.257726,9.343370400161557,Peripheral (>5 km)
1116,Ventadour - Opéra,"[48.866810653323, 2.3343884482519]",27,48.866810653323,2.3343884482519,1.7282326330220945,Central (<=5 km)
15040,Saint-Amand - Labrouste,"[48.834097274832295, 2.3087677359581]",36,48.834097274832295,2.3087677359581,4.04500781585675,Central (<=5 km)
10201,Magenta - Chabrol,"[48.876495350882, 2.3560990020633]",24,48.876495350882,2.3560990020633,2.2305693986341155,Central (<=5 km)
20010,Sorbier - Gasnier-Guy,"[48.865217631011, 2.3936596512794]",34,48.865217631011,2.3936596512794,3.1807113205638635,Central (<=5 km)
32011,Stade de France - Francis de Pressensé,"[48.919141953558, 2.3620655760169]",44,48.919141953558,2.3620655760169,6.991655963911295,Peripheral (>5 km)
25007,Bons Raisins - Voltaire,"[48.87282451461399, 2.1947155570850896]",24,48.87282451461399,2.1947155570850896,11.660141812445765,Peripheral (>5 km)
48006,Maxime Gorki - Paul Vaillant-Couturier,"[48.79673508795443, 2.3683342337608337]",20,48.79673508795443,2.3683342337608337,6.760642618194498,Peripheral (>5 km)
41103,Place de la vache noire,"[48.81040517059777, 2.327060401439667]",25,48.81040517059777,2.327060401439667,5.456264508902429,Peripheral (>5 km)
11111,Léon Frot - Charonne,"[48.854963800335, 2.387217085372]",38,48.854963800335,2.387217085372,2.5683524158532904,Central (<=5 km)
16025,Jean de la Fontaine - Boulainvilliers,"[48.85264791461651, 2.2758664190769196]",68,48.85264791461651,2.2758664190769196,5.60206634904706,Peripheral (>5 km)
16116,George Sand - Jean de La Fontaine,"[48.84986918764119, 2.268257387525699]",29,48.84986918764119,2.268257387525699,6.187108743588224,Peripheral (>5 km)
15113,Arsonval - Falguière,"[48.84040040365445, 2.313117867297474]",25,48.84040040365445,2.313117867297474,3.379753156213579,Central (<=5 km)
5031,Lacépède - Linné,"[48.8437035476636, 2.354651279747486]",54,48.8437035476636,2.354651279747486,1.445193180871142,Central (<=5 km)
13013,Saint-Marcel - Hôpital,"[48.839504424583, 2.3609894170229]",21,48.839504424583,2.3609894170229,2.0067919644068555,Central (<=5 km)
22507,Châteaudun - Place de la Liberté,"[48.90970830301211, 2.2454486480600626]",26,48.90970830301211,2.2454486480600626,9.787956600079735,Peripheral (>5 km)
12157,Fabre d'Eglantine - Place de la Nation,"[48.8471116, 2.3956204]",68,48.8471116,2.3956204,3.3475594044118893,Central (<=5 km)
7023,Bourdonnais - Tour Eiffel,"[48.860897797941, 2.295599598447]",60,48.860897797941,2.295599598447,4.168207537988036,Central (<=5 km)
6010,Chevreuse - Montparnasse,"[48.841739161231, 2.3315522167367]",15,48.841739161231,2.3315522167367,2.2390110967863373,Central (<=5 km)
1022,Danielle Casanova - Place Vendôme,"[48.868266498223, 2.3304839059711]",37,48.868266498223,2.3304839059711,2.050957033407806,Central (<=5 km)
48005,Eugène Varlin - Place de la Paix,"[48.792862, 2.363093]",23,48.792862,2.363093,7.132063723740072,Peripheral (>5 km)
2004,Square Pierre Lazareff,"[48.867141720746, 2.3483933508396]",17,48.867141720746,2.3483933508396,1.2048083005150907,Central (<=5 km)
43403,Gare RER - Canadiens,"[48.819659244971, 2.4644082766769]",40,48.819659244971,2.4644082766769,9.182211131190455,Peripheral (>5 km)
16010,Belles Feuilles - Place de Mexico,"[48.865804746474, 2.2829206287861]",23,48.865804746474,2.2829206287861,5.1703497740192335,Peripheral (>5 km)
32022,Henri Barbusse - Marcel Cachin,"[48.93742089281, 2.3720374971659]",37,48.93742089281,2.3720374971659,9.103120731380972,Peripheral (>5 km)
1015,Place André Malraux,"[48.863925158727, 2.3356226831675]",37,48.863925158727,2.3356226831675,1.4608605148717968,Central (<=5 km)
2102,Saint-Marc - Feydeau,"[48.870326843044, 2.3418715826353]",37,48.870326843044,2.3418715826353,1.7031088910457333,Central (<=5 km)
45004,République - Louis Loucheur,"[48.823549261189, 2.5101865455508]",37,48.823549261189,2.5101865455508,12.132163697409519,Peripheral (>5 km)
10202,Bichat - Grange aux Belles,"[48.873688, 2.365015]",30,48.873688,2.365015,2.1187432499258843,Central (<=5 km)
51008,Martyrs de Châteaubriant - Jean Grandel,"[48.951432, 2.211214]",38,48.951432,2.211214,14.743889226415138,Peripheral (>5 km)
15024,Suffren - La Motte-Piquet,"[48.850881230919, 2.3012199997902]",23,48.850881230919,2.3012199997902,3.783739589581899,Central (<=5 km)
11028,Guillaume Bertrand - République,"[48.863825174341, 2.380906377155]",38,48.863825174341,2.380906377155,2.2484470986016674,Central (<=5 km)
16022,Jean Bologne - Passy,"[48.857566889784465, 2.280027395306772]",19,48.857566889784465,2.280027395306772,5.2812084894737845,Peripheral (>5 km)
21510,Fontaine du Tertre - Calvaire,"[48.8702539, 2.2187778]",24,48.8702539,2.2187778,9.8772508644975,Peripheral (>5 km)
51007,Résistance - Romain Rolland,"[48.950873482371, 2.2310190077797]",28,48.950873482371,2.2310190077797,13.72366523072775,Peripheral (>5 km)
12039,Général Michel Bizot - Claude Decaen,"[48.834812629825, 2.4009277881277]",50,48.834812629825,2.4009277881277,4.310859925603622,Central (<=5 km)
22703,Place Jean Mermoz,"[48.9220937, 2.2718348]",30,48.9220937,2.2718348,9.357323292553604,Peripheral (>5 km)
25010,Maréchal Leclerc de Hauteclocque - Marché Buzenval,"[48.858446, 2.192077]",30,48.858446,2.192077,11.716217471941874,Peripheral (>5 km)
34012,Bateliers - Quai de Seine,"[48.915817585516, 2.3239533298594]",26,48.915817585516,2.3239533298594,6.900993792292808,Peripheral (>5 km)
15052,Convention - Vaugirard,"[48.837676822332, 2.2955869260203]",62,48.837676822332,2.2955869260203,4.646364438054803,Central (<=5 km)
5107,Pontoise - La Tournelle,"[48.850458009188, 2.3524542754922]",23,48.850458009188,2.3524542754922,0.6832115601903817,Central (<=5 km)
23801,Place de la Gare,"[48.838513582184, 2.1866139007512]",20,48.838513582184,2.1866139007512,12.282275124398277,Peripheral (>5 km)
17016,Brochant - Square des Batignolles,"[48.88818698581, 2.3168611431512]",31,48.88818698581,2.3168611431512,4.360780963574223,Central (<=5 km)
13001,Port-Royal - Hôpital du Val-de-Grâce,"[48.837668272811, 2.3448138346607]",18,48.837668272811,2.3448138346607,2.173386917888513,Central (<=5 km)
43103,Gare RER les Saules - Chandigarh,"[48.745653981945, 2.4169882184347]",17,48.745653981945,2.4169882184347,13.217759604404073,Peripheral (>5 km)
15058,Place du Moulin de Javel,"[48.84021670922, 2.2716060653329]",45,48.84021670922,2.2716060653329,6.172205995852722,Peripheral (>5 km)
40016,Sarrazins - Saussure,"[48.769626617432, 2.4717841148376]",22,48.769626617432,2.4717841148376,13.04617491350778,Peripheral (>5 km)
48003,Youri Gagarine - Karl Marx,"[48.78448485079149, 2.35908430069685]",22,48.78448485079149,2.35908430069685,8.034663048348209,Peripheral (>5 km)
44015,Rouget de L'isle - Watteau,"[48.778192750803, 2.3963020229163]",20,48.778192750803,2.3963020229163,9.297243383404881,Peripheral (>5 km)
8034,Berri - Haussmann,"[48.874746047357135, 2.3082953318953514]",49,48.874746047357135,2.3082953318953514,3.7927563931826453,Central (<=5 km)
2111,Chabanais - Petits Champs,"[48.86703740186721, 2.336716018617153]",30,48.86703740186721,2.336716018617153,1.6217136665651302,Central (<=5 km)
10014,Marseille - Beaurepaire,"[48.871624306962985, 2.3639265082738348]",55,48.871624306962985,2.3639265082738348,1.877974820214729,Central (<=5 km)
8025,Miromesnil - La Boétie,"[48.873722412917, 2.3158480972052]",35,48.873722412917,2.3158480972052,3.2704016828800415,Central (<=5 km)
92008,Hôtel de Ville de Nanterre,"[48.892371898250424, 2.205548956990242]",38,48.892371898250424,2.205548956990242,11.439030226925745,Peripheral (>5 km)
14036,Boulard - Daguerre,"[48.83446472680611, 2.3293386027216907]",45,48.83446472680611,2.3293386027216907,2.976036042255324,Central (<=5 km)
21313,Guynemer - Séverine,"[48.83091743371036, 2.2790706530213356]",26,48.83091743371036,2.2790706530213356,6.065832957942966,Peripheral (>5 km)
26007,Square Gilbert Thomain,"[48.90717373809284, 2.2695400938391685]",20,48.90717373809284,2.2695400938391685,8.255819131443138,Peripheral (>5 km)
25008,Place du 8 Mai 1945,"[48.871552174017, 2.2025031970585]",18,48.871552174017,2.2025031970585,11.075716829515095,Peripheral (>5 km)
27002,Parc Pierre Lagravère,"[48.92650488131725, 2.239069678491417]",30,48.92650488131725,2.239069678491417,11.350228105715711,Peripheral (>5 km)
16129,Ceinture du Lac Inferieure - Saint-Cloud,"[48.86218070933143, 2.2617871686816216]",42,48.86218070933143,2.2617871686816216,6.6433014047018375,Peripheral (>5 km)
17018,Parc Monceau,"[48.881077914129, 2.3095492646098]",18,48.881077914129,2.3095492646098,4.1400545256774555,Central (<=5 km)
8102,Lamennais - Washington,"[48.873529900265, 2.303444892168]",40,48.873529900265,2.303444892168,4.0326917561240885,Central (<=5 km)
15017,Place Falguière,"[48.83629973941847, 2.3104464635252953]",23,48.83629973941847,2.3104464635252953,3.798724569661905,Central (<=5 km)
8012,Batignolles - Place de Clichy,"[48.883474535757, 2.326493114233]",47,48.883474535757,2.326493114233,3.530612514815267,Central (<=5 km)
31016,Lucie Aubrac - Franklin,"[48.86223916006812, 2.4435862898826604]",36,48.86223916006812,2.4435862898826604,6.714807743887555,Peripheral (>5 km)
17047,Courcelles - Pierre Demours,"[48.883769733273496, 2.29858466343129]",26,48.883769733273496,2.29858466343129,4.950253071625429,Central (<=5 km)
19009,Cité des Sciences et de l'Industrie,"[48.89659571178903, 2.384599149227142]",30,48.89659571178903,2.384599149227142,5.039110006694341,Peripheral (>5 km)
18029,Emile Blemont - Poteau,"[48.8943782, 2.3415122]",39,48.8943782,2.3415122,4.272843574265924,Central (<=5 km)
14112,Méchain - Faubourg Saint-Jacques,"[48.83586772099485, 2.33798034198275]",16,48.83586772099485,2.33798034198275,2.5292727144538345,Central (<=5 km)
16122,Route de la Muette - Porte de Neuilly,"[48.8798926, 2.2587671]",50,48.8798926,2.2587671,7.308318142623157,Peripheral (>5 km)
13046,Eugène Oudiné - Dessous Des Berges,"[48.8256423, 2.3750226]",44,48.8256423,2.3750226,3.8261395833432683,Central (<=5 km)
22102,Mont Valérien - Michel Salles,"[48.8561915, 2.2152966]",24,48.8561915,2.2152966,10.016028354249478,Peripheral (>5 km)
9118,Faubourg Poissonniere - Delta,"[48.882555807626765, 2.3497482016682625]",36,48.882555807626765,2.3497482016682625,2.8917199098786313,Central (<=5 km)
17116,Reims - Porte d'Asnières,"[48.891834448210986, 2.300144659954865]",26,48.891834448210986,2.300144659954865,5.4629143882951325,Peripheral (>5 km)
31013,Centenaire - Sorins,"[48.85853523359734, 2.4273508787155156]",45,48.85853523359734,2.4273508787155156,5.502159542917699,Peripheral (>5 km)
1016,Thérèse - Opéra,"[48.866483514509, 2.3344334212238]",25,48.866483514509,2.3344334212238,1.7020454868314645,Central (<=5 km)
22002,Argenson - Château,"[48.888559314669514, 2.2642001509666447]",25,48.888559314669514,2.2642001509666447,7.351966747576394,Peripheral (>5 km)
